CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,RFMSegment,Cluster,Segment,PCA1,PCA2,TSNE1,TSNE2
12601,190,5,577.0600000000001,1,4,3,8,At Risk,1,Dormant Customers,-0.17288342183528085,0.9774003997379919,14.673339,-3.4102952
12602,59,1,153.12,3,1,1,5,Needs Attention,0,High-Spend Watchlist,-1.1882298295620033,-1.0551606044781936,-64.620995,-0.14735928
12603,22,1,739.1999999999999,4,1,3,8,New Customers,0,High-Spend Watchlist,-0.24334029838944846,-0.9064984375764948,-40.340454,-22.951462
12604,80,2,254.18,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.6733225372322194,-0.5391181679124298,-26.440432,-44.23248
12607,61,1,1579.51,3,1,4,8,Needs Attention,0,High-Spend Watchlist,-0.06153189436436141,-0.33742231253700494,-28.71108,-14.735097
12609,79,3,1126.85,2,3,4,9,At Risk,0,High-Spend Watchlist,0.31969318808739794,0.027485252543924994,23.096617,-31.839922
12610,23,5,2099.54,4,4,5,13,Champions,2,High-Value Active,1.2642265227322511,-0.0940888833495774,54.80149,8.4481735
12611,53,1,1193.32,3,1,4,8,Needs Attention,0,High-Spend Watchlist,-0.15963522519066706,-0.4916281330229331,-30.602638,-15.363334
12612,75,1,704.0400000000001,2,1,3,6,At Risk,0,High-Spend Watchlist,-0.5232841064191008,-0.4578998810918153,-35.46264,-12.022987
12613,58,5,3344.38,3,4,5,12,Loyal Customers,2,High-Value Active,1.322237783002131,0.35182424256702033,39.360867,11.096804
12614,278,1,315.6,1,1,2,4,Lost Customers,1,Dormant Customers,-1.8953680188595021,1.0755442136647575,-22.784784,27.516722
12615,3,4,2291.19,5,4,5,14,Champions,2,High-Value Active,1.2370347723984145,-0.32393119126719355,41.69531,0.75905997
12616,96,2,713.3,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.24816425461365232,-0.08962064128155743,-7.2381334,-23.848375
12617,30,1,352.98,4,1,2,7,New Customers,0,High-Spend Watchlist,-0.6421286180521903,-1.0584900499370538,-54.05927,-19.390001
12618,22,1,177.31,4,1,1,6,New Customers,0,High-Spend Watchlist,-0.9382104406326409,-1.3346953161256316,-70.59506,-10.52086
12619,17,9,3641.24,4,5,5,14,Champions,2,High-Value Active,2.02839316282023,0.24683507082104397,28.379969,39.14461
12620,15,3,1339.41,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.7133400054225245,-0.4799556103970421,35.88903,-38.488605
12621,2,20,13689.67,5,5,5,15,Champions,2,High-Value Active,3.42481522370288,0.8449076913437578,8.245057,58.647438
12622,233,1,180.1,1,1,1,3,Lost Customers,1,Dormant Customers,-1.9505423155097956,0.5141892711658026,-36.508076,27.64803
12623,277,1,305.1,1,1,2,4,Lost Customers,1,Dormant Customers,-1.9069992225600554,1.0566577637108625,-23.232872,27.70614
12624,107,2,641.13,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.3533318611136263,-0.02551859978085398,-7.3129807,-20.86899
12625,212,2,2683.82,1,2,5,8,At Risk,1,Dormant Customers,-0.16249467998453998,1.3225754660298925,6.5020385,2.7871187
12626,24,9,6620.48,4,5,5,14,Champions,2,High-Value Active,2.2863506527237867,0.48782813863020524,21.337042,37.40757
12627,11,7,4478.53,5,5,5,15,Champions,2,High-Value Active,1.9546412074599169,0.15713495288233129,29.087769,30.172146
12628,5,3,786.46,5,3,3,11,Potential Loyalists,0,High-Spend Watchlist,0.5020065699550507,-0.7273747430152441,32.49923,-52.45725
12630,10,2,1270.88,5,2,4,11,Potential Loyalists,0,High-Spend Watchlist,0.4491872925936577,-0.6677288861256998,4.160295,-38.570095
12631,58,1,640.5,3,1,3,7,Needs Attention,0,High-Spend Watchlist,-0.48721725318688985,-0.63489760247728,-39.271004,-17.03433
12633,59,4,2163.98,3,4,5,12,Loyal Customers,2,High-Value Active,0.9384741861322764,0.14835223496901015,35.055477,-3.964478
12635,90,2,1689.18,2,2,4,8,At Risk,0,High-Spend Watchlist,0.20129893171153898,0.11703613441196895,-0.09732056,-28.053665
12637,68,8,6002.9,3,5,5,13,Loyal Customers,2,High-Value Active,1.9296586566899783,0.795966901425778,23.1538,27.457363
12638,34,1,671.69,3,1,3,7,Needs Attention,0,High-Spend Watchlist,-0.34803197208808645,-0.8303841113623177,-40.71917,-21.303696
12639,239,1,486.1,1,1,2,4,Lost Customers,1,Dormant Customers,-1.4965320180639576,0.8642761258055439,-23.06815,18.241049
12640,24,3,1174.58,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.6057810274585347,-0.4407651989105934,33.896072,-41.589645
12641,116,1,185.9,2,1,1,4,Needs Attention,0,High-Spend Watchlist,-1.3696096645699434,-0.4989483785757374,-49.49571,10.870599
12642,26,3,1013.26,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.5240574875436042,-0.4676873437303371,32.02576,-44.102886
12643,129,6,3344.64,2,5,5,12,At Risk,2,High-Value Active,1.1198482675843116,1.0411519771970583,23.606735,0.64411837
12644,130,1,477.91,2,1,2,5,Needs Attention,0,High-Spend Watchlist,-0.9779363639468805,-0.09352316560775775,-36.29696,1.6204258
12645,34,4,1775.18,3,4,4,11,Loyal Customers,2,High-Value Active,0.962683918436309,-0.12970417102768178,41.181015,-4.9553123
12646,5,2,1346.97,5,2,4,11,Potential Loyalists,0,High-Spend Watchlist,0.5017206859472443,-0.693951469420915,4.699231,-38.51801
12647,23,12,3722.82,4,5,5,14,Champions,2,High-Value Active,2.249787194351052,0.42293530801926954,24.9828,47.075985
12648,155,1,318.05,2,1,2,5,Needs Attention,1,Dormant Customers,-1.2970594238005348,0.0028000522401030255,-36.814713,7.979073
12649,108,3,623.51,2,3,3,8,At Risk,0,High-Spend Watchlist,-0.10904637448864403,0.10313596881259403,15.406885,-24.29237
12650,4,1,314.44,5,1,2,8,New Customers,0,High-Spend Watchlist,-0.5727255042150619,-1.3204161329070825,-59.192215,-23.558752
12651,335,1,114.0,1,1,1,3,Lost Customers,1,Dormant Customers,-2.6652697241939434,1.2690941052522207,-29.098358,45.46442
12652,332,1,919.98,1,1,3,5,At Risk,1,Dormant Customers,-1.6351125315576898,1.8687464918318077,-12.296172,20.28781
12653,149,2,2209.85,2,2,5,9,At Risk,0,High-Spend Watchlist,0.04720663757854658,0.7135016511391117,2.535816,-16.381073
12654,11,5,601.98,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.7129534910467821,-0.5744255558817731,66.578,-10.05301
12656,18,5,4051.17,4,4,5,13,Champions,2,High-Value Active,1.6091559367103683,0.059870492141679846,32.4454,11.709939
12657,12,4,1643.18,5,4,4,13,Champions,2,High-Value Active,1.0313267446284073,-0.34522275217320925,45.023514,-3.5419292
12658,19,1,686.05,4,1,3,8,New Customers,0,High-Spend Watchlist,-0.2652149242159168,-0.9551351533979294,-41.156097,-23.254719
12659,30,1,91.68,4,1,1,6,New Customers,0,High-Spend Watchlist,-1.2963291428380157,-1.4616252627326238,-75.01909,1.9575408
12660,12,1,245.1,5,1,1,7,New Customers,0,High-Spend Watchlist,-0.73257565674912,-1.325167892652206,-64.64467,-18.459406
12662,1,11,3849.78,5,5,5,15,Champions,2,High-Value Active,2.2994027253641356,0.205040098453845,26.041384,44.290306
12664,9,9,4881.88,5,5,5,15,Champions,2,High-Value Active,2.2101653119261924,0.2650957294711501,24.384146,38.689663
12665,325,1,63.0,1,1,1,3,Lost Customers,1,Dormant Customers,-2.9030285945779193,1.0053909390316804,-32.12155,46.29964
12667,59,1,620.13,3,1,3,7,Needs Attention,0,High-Spend Watchlist,-0.5078038464676895,-0.63586458881669,-39.39469,-16.620287
12668,12,4,3807.15,5,4,5,14,Champions,2,High-Value Active,1.4413477788091469,-0.09255723051342941,34.94027,6.038979
12669,151,3,2744.0299999999997,2,3,5,10,At Risk,2,High-Value Active,0.40589007708240027,0.9243701873644228,22.129751,-8.707634
12670,11,5,2996.05,5,4,5,14,Champions,2,High-Value Active,1.4957458022825567,-0.09204877229835554,57.331352,11.454997
12672,330,1,225.89999999999998,1,1,1,3,Lost Customers,1,Dormant Customers,-2.3093469567144176,1.4298278683130663,-21.330769,41.532127
12673,6,2,610.52,5,2,3,10,Potential Loyalists,0,High-Spend Watchlist,0.1110279731678437,-0.922987378954567,-3.2354124,-52.371834
12674,39,4,1970.6,3,4,4,11,Loyal Customers,2,High-Value Active,0.9894715604843843,-0.05460192274552275,40.031124,-4.622978
12676,25,6,1331.39,4,5,4,13,Champions,2,High-Value Active,1.1730963541979345,-0.1448114573691879,57.961353,28.252245
12678,43,12,17628.46,3,5,5,13,Loyal Customers,2,High-Value Active,2.912141774474708,1.0654753129935113,8.192635,50.52063
12679,59,4,1113.02,3,4,4,11,Loyal Customers,0,High-Spend Watchlist,0.6141115388412907,-0.05152838249364838,40.10913,-14.056406
12680,1,4,862.81,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.7702849136083638,-0.6349924810710003,52.07358,-15.399805
12681,15,22,13787.54,4,5,5,14,Champions,2,High-Value Active,3.448526978807371,1.0012415930764125,8.434426,59.3643
12682,4,31,12279.82,5,5,5,15,Champions,2,High-Value Active,3.74673321687402,1.0175247923041222,8.878851,62.944447
12683,5,15,8476.57,5,5,5,15,Champions,2,High-Value Active,2.9280141499248358,0.6056832165943767,12.325398,51.306942
12684,8,7,2283.63,5,5,5,15,Champions,2,High-Value Active,1.6404456207039042,-0.07163746800830663,40.951237,32.10209
12685,29,6,2863.08,4,5,5,14,Champions,2,High-Value Active,1.5273504530296145,0.12036505306262403,46.932228,21.2253
12686,372,1,89.14,1,1,1,3,Lost Customers,1,Dormant Customers,-2.963021156632183,1.5192151023150997,-26.829363,52.89544
12688,114,1,4873.8099999999995,2,1,5,8,At Risk,0,High-Spend Watchlist,0.2321324545318355,0.46464836395137193,-24.752512,-13.783685
12689,26,2,1247.61,4,2,4,10,Potential Loyalists,0,High-Spend Watchlist,0.3628337673862246,-0.5334381098454034,2.7662032,-37.297405
12690,206,1,389.01,1,1,2,4,Lost Customers,1,Dormant Customers,-1.445540239499899,0.5089714851995718,-29.91397,15.024935
12691,29,6,1035.8,4,5,4,13,Champions,2,High-Value Active,1.0313094343333107,-0.18530819856451788,60.16452,29.89713
12693,128,4,855.91,2,4,3,9,At Risk,0,High-Spend Watchlist,0.15248955961423513,0.47261944825493907,33.278152,-17.496092
12694,71,2,869.67,3,2,3,8,Needs Attention,0,High-Spend Watchlist,-0.030682105041919296,-0.24857760588260563,-5.690842,-30.971407
12695,8,4,582.1,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.5445981434991224,-0.692033462900437,52.788597,-23.469748
12697,29,3,957.59,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.4819982264302751,-0.458448335706158,31.000706,-44.87271
12700,8,4,4939.99,5,4,5,14,Champions,2,High-Value Active,1.5878148229245017,-0.04917647621470763,33.43287,6.9925466
12701,80,2,797.71,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.11629809973014,-0.1958653629437245,-6.764718,-27.41556
12702,20,1,219.0,4,1,1,6,New Customers,0,High-Spend Watchlist,-0.825975043641278,-1.2889709791197494,-67.62299,-14.419063
12703,72,1,283.55,3,1,2,6,Needs Attention,0,High-Spend Watchlist,-0.9517285848127736,-0.7570754115750122,-52.28641,-4.997633
12704,8,8,2340.84,5,5,5,15,Champions,2,High-Value Active,1.7600753005930043,-0.011674890144187416,37.2074,37.443134
12705,16,9,6868.29,4,5,5,14,Champions,2,High-Value Active,2.3429568087210733,0.42895828858321955,21.455143,37.531548
12707,292,1,603.42,1,1,3,5,At Risk,1,Dormant Customers,-1.647369620852749,1.3924332511862698,-15.283661,22.590641
12708,30,10,2712.91,4,5,5,14,Champions,2,High-Value Active,1.9089632773008518,0.3144547090723649,33.509277,45.910217
12709,16,15,9706.52,4,5,5,14,Champions,2,High-Value Active,2.9409802278886605,0.7425822770828431,11.157094,51.617462
12710,97,3,1149.02,2,3,4,9,At Risk,0,High-Spend Watchlist,0.24218948871748214,0.19066752476573814,22.190777,-29.575363
12712,29,13,4396.13,4,5,5,14,Champions,2,High-Value Active,2.3695940569786256,0.5584220570269487,21.157286,47.13692
12713,1,1,848.55,5,1,3,9,New Customers,0,High-Spend Watchlist,-0.07456835444481101,-1.0485958747994986,-39.722458,-24.046188
12714,10,5,4708.86,5,4,5,14,Champions,2,High-Value Active,1.721250190282788,0.03519383695783832,31.89896,11.592126
12715,107,1,343.36,2,1,2,5,Needs Attention,0,High-Spend Watchlist,-1.0277743502285683,-0.3937716776246294,-41.77845,2.1736674
12716,4,2,1053.49,5,2,4,11,Potential Loyalists,0,High-Spend Watchlist,0.38668608175909536,-0.7765577579869842,3.9344766,-41.229
12717,152,2,1030.98,2,2,4,8,At Risk,0,High-Spend Watchlist,-0.33923573530663126,0.5105229158455264,-0.1859294,-15.003754
12718,72,1,238.25,3,1,1,5,Needs Attention,0,High-Spend Watchlist,-1.03637852236567,-0.8092388833173969,-55.7564,-3.4268258
12719,6,2,644.95,5,2,3,10,Potential Loyalists,0,High-Spend Watchlist,0.13776761657252148,-0.906509721989141,-2.3873234,-51.733074
12720,3,25,5781.73,5,5,5,15,Champions,2,High-Value Active,3.1942803159309245,0.6896210449946127,14.271529,61.148487
12721,32,6,2656.13,4,5,5,14,Champions,2,High-Value Active,1.4762357541934543,0.12402386713244071,47.09319,20.670279
12722,86,4,997.63,2,4,4,10,At Risk,0,High-Spend Watchlist,0.4302213134832352,0.15156679631950762,36.08385,-14.626801
12723,4,5,725.07,5,4,3,12,Loyal Customers,0,High-Spend Watchlist,0.8374744115254046,-0.57972557619665,67.81978,-6.8924537
12724,6,4,1031.41,5,4,4,13,Champions,0,High-Spend Watchlist,0.8331576089584478,-0.5376536935466766,50.27684,-11.820393
12725,372,1,427.8,1,1,2,4,Lost Customers,1,Dormant Customers,-2.2016467152337476,1.9883936428715334,-9.302504,51.060455
12726,29,7,2609.1,4,5,5,14,Champions,2,High-Value Active,1.6039555080801748,0.15197544069188743,39.52948,28.185675
12727,11,7,3980.7,5,5,5,15,Champions,2,High-Value Active,1.8971293870972652,0.12169468791502852,30.988829,30.262354
12728,72,4,836.33,3,4,3,10,Loyal Customers,0,High-Spend Watchlist,0.4118928483475345,-0.02379371324640903,39.16182,-16.605736
12729,114,1,453.01,2,1,2,5,Needs Attention,0,High-Spend Watchlist,-0.9266626081882067,-0.24943099932801108,-37.338593,-0.12023034
12731,24,12,18895.91,4,5,5,14,Champions,2,High-Value Active,3.0378748356341685,0.9202942130263211,8.238826,50.646935
12732,180,1,236.26000000000002,2,1,1,4,Needs Attention,1,Dormant Customers,-1.562495851693358,0.13220635544148376,-40.74905,16.469837
12733,235,1,383.95,1,1,2,4,Lost Customers,1,Dormant Customers,-1.5920926794594257,0.75851317436439,-26.113384,18.725554
12734,353,1,110.39999999999999,1,1,1,3,Lost Customers,1,Dormant Customers,-2.7678027514075763,1.416852661007725,-25.337112,52.129814
12735,316,2,779.5699999999999,1,2,3,6,At Risk,1,Dormant Customers,-1.2682670021851006,1.8599463580806048,0.47072768,12.020852
12736,333,1,234.0,1,1,1,3,Lost Customers,1,Dormant Customers,-2.3067246938850587,1.466600782196711,-20.908348,41.533424
12738,373,1,155.35,1,1,1,3,Lost Customers,1,Dormant Customers,-2.6989994271916373,1.6936310947362505,-22.013979,54.08027
12739,79,2,1013.04,2,2,4,8,At Risk,0,High-Spend Watchlist,0.005063401890815416,-0.13279828255216883,-4.087114,-29.244509
12740,64,1,427.6,3,1,2,6,Needs Attention,0,High-Spend Watchlist,-0.7130941359341015,-0.7037747392740128,-44.67254,-10.978586
12743,135,2,540.13,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.5722179244935419,0.16773024496260294,-6.7533736,-15.189472
12744,52,7,21279.29,3,5,5,13,Loyal Customers,2,High-Value Active,2.517168256123417,0.9842577177672895,20.275118,29.836744
12747,3,11,4196.01,5,5,5,15,Champions,2,High-Value Active,2.3317657546504544,0.24842103596060863,25.197905,44.076763
12748,1,209,33053.19,5,5,5,15,Champions,2,High-Value Active,5.962591160086572,2.128104238317698,4.5954165,67.41575
12749,4,5,4090.88,5,4,5,14,Champions,2,High-Value Active,1.6815884669175367,-0.059560754476818675,32.013596,12.26628
12750,129,1,275.88,2,1,2,5,Needs Attention,0,High-Spend Watchlist,-1.240588961985527,-0.26709546399605727,-41.086884,5.6154575
12752,82,1,4366.78,2,1,5,8,At Risk,0,High-Spend Watchlist,0.3331962337190812,0.15191838243442346,-25.088747,-14.237245
12753,23,6,21429.39,4,5,5,14,Champions,2,High-Value Active,2.5388403377250404,0.6733571557087734,20.358936,30.026358
12754,236,3,3010.74,1,3,5,9,At Risk,1,Dormant Customers,0.04029210392151086,1.695194526433469,7.214989,3.591989
12755,281,2,3811.95,1,2,5,8,At Risk,1,Dormant Customers,-0.3247726490543429,2.031186785665669,7.0067463,4.3592286
12756,87,1,112.07999999999998,2,1,1,4,Needs Attention,0,High-Spend Watchlist,-1.4747307840293324,-0.9035777970947609,-64.700516,7.523077
12757,16,13,7834.650000000001,4,5,5,14,Champions,2,High-Value Active,2.714467779981225,0.6185950929984404,12.017105,49.73272
12758,117,2,2791.59,2,2,5,9,At Risk,0,High-Spend Watchlist,0.3159196531408197,0.504081447007603,20.0311,-13.930989
12759,53,3,1531.44,3,3,4,10,Needs Attention,0,High-Spend Watchlist,0.5950192870100179,-0.10754578331632607,29.841719,-34.017166
12762,8,2,1898.52,5,2,4,11,Potential Loyalists,0,High-Spend Watchlist,0.6546651395830324,-0.5645461499021852,5.6124654,-33.970783
12763,139,2,494.08,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.6349713190223945,0.17593599764657872,-7.077747,-14.416337
12764,317,1,1693.88,1,1,4,6,At Risk,1,Dormant Customers,-1.264853496664911,1.921124605481101,-12.243215,18.616232
12766,4,7,6989.63,5,5,5,15,Champions,2,High-Value Active,2.2057417172126117,0.22983653562988696,25.524994,29.987698
12769,239,1,1143.6,1,1,4,6,At Risk,1,Dormant Customers,-1.0794620236000045,1.1212853983430704,-21.702497,11.365136
12770,211,1,1351.45,1,1,4,6,At Risk,1,Dormant Customers,-0.8626598421663195,0.9267524118724119,-22.22324,10.441322
12772,60,1,892.47,3,1,3,7,Needs Attention,0,High-Spend Watchlist,-0.33514974333366443,-0.5177516809669928,-32.76298,-15.033636
12775,18,5,1386.04,4,4,4,12,Champions,2,High-Value Active,1.0857904456365057,-0.26264080312668375,63.491493,1.869208
12778,20,6,822.23,4,5,3,12,Loyal Customers,2,High-Value Active,0.962210393808837,-0.33335983100260935,60.917778,31.993343
12779,38,8,3981.36,3,5,5,13,Loyal Customers,2,High-Value Active,1.8742559931712253,0.4102562733300105,34.418083,24.080505
12781,64,2,826.74,3,2,3,8,Needs Attention,0,High-Spend Watchlist,-0.021530358300357932,-0.3249710824733938,-6.2186923,-32.849236
12782,5,5,2330.92,5,4,5,14,Champions,2,High-Value Active,1.4022464861076425,-0.21997947504969237,58.81783,9.858501
12783,3,6,2225.91,5,5,5,15,Champions,2,High-Value Active,1.5301855598583871,-0.18258195033463326,49.96462,24.572966
12784,10,2,532.8199999999999,5,2,3,10,Potential Loyalists,0,High-Spend Watchlist,0.02535524690710309,-0.9289051087882669,-7.2157726,-54.318493
12785,365,1,311.95,1,1,2,4,Lost Customers,1,Dormant Customers,-2.321560889688866,1.8324664214502686,-12.53294,51.999
12787,10,3,463.66,5,3,2,10,Potential Loyalists,0,High-Spend Watchlist,0.22032125228089391,-0.8423614774651208,22.724792,-57.62753
12789,66,1,91.85,3,1,1,5,Needs Attention,0,High-Spend Watchlist,-1.4694477996794426,-1.1464213420001639,-68.14693,6.679486
12790,193,1,324.92,1,1,2,4,Lost Customers,1,Dormant Customers,-1.4703399227240928,0.3413422470397624,-33.083138,13.506643
12791,374,1,192.60000000000002,1,1,1,3,Lost Customers,1,Dormant Customers,-2.5995110411595763,1.7666574032700924,-18.9177,54.258644
12792,257,1,400.53999999999996,1,1,2,4,Lost Customers,1,Dormant Customers,-1.6778361214362427,0.9634939156242572,-23.532139,21.326885
12793,335,2,545.48,1,2,3,6,At Risk,1,Dormant Customers,-1.53415562705702,1.9187599898770793,-0.17649266,13.474058
12794,54,2,860.41,3,2,3,8,Needs Attention,0,High-Spend Watchlist,0.046271023404036785,-0.4003801514248416,-5.373464,-34.17088
12795,19,1,430.48,4,1,2,7,New Customers,0,High-Spend Watchlist,-0.4923081683829551,-1.0950758594095718,-49.42686,-22.915524
12797,366,1,254.03,1,1,2,4,Lost Customers,1,Dormant Customers,-2.4263060744211207,1.7796387434911678,-15.258923,53.10306
12798,11,3,6977.04,5,3,5,13,Potential Loyalists,2,High-Value Active,1.5380662322006948,-0.0186140786702674,31.244156,6.336815
12802,187,1,427.58,1,1,2,4,Lost Customers,1,Dormant Customers,-1.3076623069245619,0.3712743677990679,-30.415436,10.944572
12808,37,3,483.65000000000003,3,3,2,8,Needs Attention,0,High-Spend Watchlist,0.11037382093609811,-0.5937008445291737,21.93285,-53.194775
12809,178,1,489.31,2,1,3,6,At Risk,1,Dormant Customers,-1.1984696280667333,0.333090684880588,-29.80208,9.985983
